"Variety","Base.Price.Per.Ton","Brix.Code","Tons","Year","District","District_Number","Type"
"sauvignon blanc",2200,100,52,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",2200,21200,7.4,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",2250,100,10.5,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",2300,100,4.8,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",2310,100,7.4,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",2350,20800,16.9,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",2400,100,5,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",2400,18000,7.7,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",2408.05,100,18.1,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",2500,100,16.9,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",2500,17000,48.7,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",2500,17200,6,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",2567,100,16.7,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",2600,100,17.7,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",2600,17000,2.6,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",2700,100,6.5,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",2768.88,100,49.4,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",2800,100,16.7,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",2900,100,9.8,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",3000,100,27.3,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",3000,13800,3.2,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",3203,100,2.4,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",3500,100,4,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",3500,13600,3.9,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",4000,100,6.9,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",4722.81,100,6.1,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",5120,100,3.7,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",5425.78,13600,7.9,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",6166.65,100,6.5,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",6650,100,1.4,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",6886.68,100,42.9,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",8287,100,0.5,2016,"DISTRICT 3",3,"white"
"sauvignon blanc",15000,30940,0.4,2016,"DISTRICT 3",3,"white"
"sauvignon musque",1395.72,100,35,2016,"DISTRICT 3",3,"white"
"sauvignon musque",1630.73,100,24.4,2016,"DISTRICT 3",3,"white"
"sauvignon musque",1636.63,100,36.8,2016,"DISTRICT 3",3,"white"
"sauvignon musque",1650,100,102.2,2016,"DISTRICT 3",3,"white"
"sauvignon musque",1800,20800,0.5,2016,"DISTRICT 3",3,"white"
"sauvignon musque",2000,100,8.7,2016,"DISTRICT 3",3,"white"
"sauvignon musque",2600,100,4.5,2016,"DISTRICT 3",3,"white"
"sauvignon vert",2100,100,1.6,2016,"DISTRICT 3",3,"white"
"sauvignon vert",2400,100,5.2,2016,"DISTRICT 3",3,"white"
"sauvignon vert",3938,100,0.4,2016,"DISTRICT 3",3,"white"
"semillon",1215,100,4,2016,"DISTRICT 3",3,"white"
"semillon",1500,100,1.2,2016,"DISTRICT 3",3,"white"
"semillon",1600,100,2.4,2016,"DISTRICT 3",3,"white"
"semillon",1600,60505,0.8,2016,"DISTRICT 3",3,"white"
"semillon",1613.85,100,39.5,2016,"DISTRICT 3",3,"white"
"semillon",1800,100,10.7,2016,"DISTRICT 3",3,"white"
"semillon",1825,100,14.8,2016,"DISTRICT 3",3,"white"
"semillon",1901.14,100,5.3,2016,"DISTRICT 3",3,"white"
"semillon",2000,100,2.9,2016,"DISTRICT 3",3,"white"
"semillon",2141.83,100,66.1,2016,"DISTRICT 3",3,"white"
"semillon",2196.52,21200,15,2016,"DISTRICT 3",3,"white"
"semillon",2200,100,1.4,2016,"DISTRICT 3",3,"white"
"semillon",2500,17200,2,2016,"DISTRICT 3",3,"white"
"semillon",2558.35,100,2.2,2016,"DISTRICT 3",3,"white"
"semillon",2800,100,1,2016,"DISTRICT 3",3,"white"
"semillon",3000,100,0.6,2016,"DISTRICT 3",3,"white"
"semillon",3000,17400,3.3,2016,"DISTRICT 3",3,"white"
"semillon",3365,100,6.2,2016,"DISTRICT 3",3,"white"
"semillon",3647.8,100,12.4,2016,"DISTRICT 3",3,"white"
"semillon",4100,100,3.5,2016,"DISTRICT 3",3,"white"
"semillon",5309,100,5.1,2016,"DISTRICT 3",3,"white"
"semillon",8287,100,0.3,2016,"DISTRICT 3",3,"white"
"semillon",15000,30940,0.2,2016,"DISTRICT 3",3,"white"
"tocai friulano",2750,100,3,2016,"DISTRICT 3",3,"white"
"tocai friulano",2750,17000,2.1,2016,"DISTRICT 3",3,"white"
"verdelho",2000,100,2.5,2016,"DISTRICT 3",3,"white"
"vermentino",1600,100,16.7,2016,"DISTRICT 3",3,"white"
"vermentino",2000,100,16.7,2016,"DISTRICT 3",3,"white"
"vermentino",2100,100,4.5,2016,"DISTRICT 3",3,"white"
"vermentino",2247,100,10.6,2016,"DISTRICT 3",3,"white"
"vermentino",3500,100,8.3,2016,"DISTRICT 3",3,"white"
"vernaccia",1500,100,4.9,2016,"DISTRICT 3",3,"white"
"vernaccia",2000,100,1.5,2016,"DISTRICT 3",3,"white"
"vernaccia",2050,100,8,2016,"DISTRICT 3",3,"white"
"vernaccia",2375,100,11.7,2016,"DISTRICT 3",3,"white"
"viognier",800,100,3.5,2016,"DISTRICT 3",3,"white"
"viognier",1797.45,100,8.1,2016,"DISTRICT 3",3,"white"
"viognier",1800,100,1.9,2016,"DISTRICT 3",3,"white"
"viognier",1800,24500,0.8,2016,"DISTRICT 3",3,"white"
"viognier",2000,100,72.5,2016,"DISTRICT 3",3,"white"
"viognier",2000,13600,1.4,2016,"DISTRICT 3",3,"white"
"viognier",2000,20800,4.3,2016,"DISTRICT 3",3,"white"
"viognier",2100,100,6.1,2016,"DISTRICT 3",3,"white"
"viognier",2132,13600,2.5,2016,"DISTRICT 3",3,"white"
"viognier",2132.6,100,7,2016,"DISTRICT 3",3,"white"
"viognier",2150,100,9.7,2016,"DISTRICT 3",3,"white"
"viognier",2200,100,4,2016,"DISTRICT 3",3,"white"
"viognier",2250,100,3,2016,"DISTRICT 3",3,"white"
"viognier",2350,100,0.3,2016,"DISTRICT 3",3,"white"
"viognier",2350,60505,1.5,2016,"DISTRICT 3",3,"white"
"viognier",2363.85,100,0.3,2016,"DISTRICT 3",3,"white"
"viognier",2363.85,24800,6.2,2016,"DISTRICT 3",3,"white"
"viognier",2367,100,12.1,2016,"DISTRICT 3",3,"white"
"viognier",2367.13,100,16.7,2016,"DISTRICT 3",3,"white"
"viognier",2371.21,100,9.5,2016,"DISTRICT 3",3,"white"
"viognier",2380,100,5.7,2016,"DISTRICT 3",3,"white"
"viognier",2400,100,11.6,2016,"DISTRICT 3",3,"white"
"viognier",2450,100,1.3,2016,"DISTRICT 3",3,"white"
"viognier",2500,100,44.7,2016,"DISTRICT 3",3,"white"
"viognier",2500,2300,1.9,2016,"DISTRICT 3",3,"white"
"viognier",2500,13600,3.4,2016,"DISTRICT 3",3,"white"
"viognier",2500,14400,3.1,2016,"DISTRICT 3",3,"white"
"viognier",2500,17200,1.8,2016,"DISTRICT 3",3,"white"
"viognier",2500,17800,3.1,2016,"DISTRICT 3",3,"white"
"viognier",2500,24300,2.2,2016,"DISTRICT 3",3,"white"
"viognier",2549,100,8.6,2016,"DISTRICT 3",3,"white"
"viognier",2600,100,3.2,2016,"DISTRICT 3",3,"white"
"viognier",2600,24500,2.2,2016,"DISTRICT 3",3,"white"
"viognier",2606.5,100,2.1,2016,"DISTRICT 3",3,"white"
"viognier",2684.7,100,6.4,2016,"DISTRICT 3",3,"white"
"viognier",2722.2,17200,10.1,2016,"DISTRICT 3",3,"white"
"viognier",2725,100,26,2016,"DISTRICT 3",3,"white"
"viognier",2845.45,100,11.7,2016,"DISTRICT 3",3,"white"
"viognier",3000,100,4.3,2016,"DISTRICT 3",3,"white"
"viognier",3000,2300,2,2016,"DISTRICT 3",3,"white"
"viognier",3000,19500,1.6,2016,"DISTRICT 3",3,"white"
"viognier",3115,100,1.3,2016,"DISTRICT 3",3,"white"
"viognier",3150,25100,1.5,2016,"DISTRICT 3",3,"white"
"viognier",3196,100,1.7,2016,"DISTRICT 3",3,"white"
"viognier",3200,100,0.7,2016,"DISTRICT 3",3,"white"
"viognier",3200,17400,2.6,2016,"DISTRICT 3",3,"white"
"viognier",3357.71,100,2.5,2016,"DISTRICT 3",3,"white"
"viognier",3500,100,0.8,2016,"DISTRICT 3",3,"white"
"viognier",3736,100,4.3,2016,"DISTRICT 3",3,"white"
"viognier",4138.13,100,2.6,2016,"DISTRICT 3",3,"white"
"viognier",4160,100,5.8,2016,"DISTRICT 3",3,"white"
"viognier",4400,100,0.8,2016,"DISTRICT 3",3,"white"
"white riesling",1800,100,0.4,2016,"DISTRICT 3",3,"white"
"white riesling",1900,17400,80.2,2016,"DISTRICT 3",3,"white"
"white riesling",2000,100,4.6,2016,"DISTRICT 3",3,"white"
"white riesling",2086.1,100,7.2,2016,"DISTRICT 3",3,"white"
"white riesling",2100,100,9.4,2016,"DISTRICT 3",3,"white"
"white riesling",2100,13400,27.1,2016,"DISTRICT 3",3,"white"
"white riesling",2146.4,100,20.6,2016,"DISTRICT 3",3,"white"
"white riesling",2468.36,17200,30.9,2016,"DISTRICT 3",3,"white"
"white riesling",2468.89,13800,4.4,2016,"DISTRICT 3",3,"white"
"white riesling",2500,100,2.2,2016,"DISTRICT 3",3,"white"
"white riesling",2896.29,13400,1,2016,"DISTRICT 3",3,"white"
"white riesling",3100,100,6.5,2016,"DISTRICT 3",3,"white"
"white riesling",3202.95,100,6.5,2016,"DISTRICT 3",3,"white"
"white riesling",4000,100,1.7,2016,"DISTRICT 3",3,"white"
"white riesling",9153.78,29960,2.5,2016,"DISTRICT 3",3,"white"
"aglianico",2800,100,0.2,2016,"DISTRICT 3",3,"red"
"aglianico",4000,100,1.5,2016,"DISTRICT 3",3,"red"
"aleatico",2300,100,7,2016,"DISTRICT 3",3,"red"
"aleatico",2350,100,3,2016,"DISTRICT 3",3,"red"
"aleatico",2500,100,3.7,2016,"DISTRICT 3",3,"red"
"aleatico",3000,100,5.3,2016,"DISTRICT 3",3,"red"
"alicante bouschet",1800,14100,2.7,2016,"DISTRICT 3",3,"red"
"alicante bouschet",2195,100,7.2,2016,"DISTRICT 3",3,"red"
"alicante bouschet",2300,100,0.3,2016,"DISTRICT 3",3,"red"
"alicante bouschet",2500,100,45.2,2016,"DISTRICT 3",3,"red"
"alicante bouschet",2600,100,2.4,2016,"DISTRICT 3",3,"red"
"alicante bouschet",2710.24,67952,2.5,2016,"DISTRICT 3",3,"red"
"alicante bouschet",2767.21,100,15.7,2016,"DISTRICT 3",3,"red"
"alicante bouschet",2800,100,4,2016,"DISTRICT 3",3,"red"
"alicante bouschet",2943.32,100,3.5,2016,"DISTRICT 3",3,"red"
"alicante bouschet",3000,100,1,2016,"DISTRICT 3",3,"red"
"alicante bouschet",3000,25100,3.5,2016,"DISTRICT 3",3,"red"
"alicante bouschet",3400,100,16.9,2016,"DISTRICT 3",3,"red"
"alicante bouschet",3450,100,6.1,2016,"DISTRICT 3",3,"red"
"alicante bouschet",3500,100,0.2,2016,"DISTRICT 3",3,"red"
"alicante bouschet",3500,25100,1.5,2016,"DISTRICT 3",3,"red"
"alicante bouschet",3700,100,3.3,2016,"DISTRICT 3",3,"red"
"alicante bouschet",3800,100,1.6,2016,"DISTRICT 3",3,"red"
"alicante bouschet",4500,100,0.5,2016,"DISTRICT 3",3,"red"
"barbera",2000,100,15,2016,"DISTRICT 3",3,"red"
"barbera",2200,21100,2.7,2016,"DISTRICT 3",3,"red"
"barbera",2253,100,6.3,2016,"DISTRICT 3",3,"red"
"barbera",2500,100,8.2,2016,"DISTRICT 3",3,"red"
"barbera",2536.3,100,13.9,2016,"DISTRICT 3",3,"red"
"barbera",2600,100,4,2016,"DISTRICT 3",3,"red"
"barbera",2800,100,3,2016,"DISTRICT 3",3,"red"
"barbera",3000,100,12.6,2016,"DISTRICT 3",3,"red"
"barbera",4000,100,2,2016,"DISTRICT 3",3,"red"
"barbera",5500,100,9.5,2016,"DISTRICT 3",3,"red"
"cabernet franc",1450,100,5.2,2016,"DISTRICT 3",3,"red"
"cabernet franc",1800,100,46.5,2016,"DISTRICT 3",3,"red"
"cabernet franc",1850,100,3.9,2016,"DISTRICT 3",3,"red"
"cabernet franc",2000,100,3.9,2016,"DISTRICT 3",3,"red"
"cabernet franc",2000,21000,0.4,2016,"DISTRICT 3",3,"red"
"cabernet franc",2000,29125,1.3,2016,"DISTRICT 3",3,"red"
"cabernet franc",2065,100,4.6,2016,"DISTRICT 3",3,"red"
"cabernet franc",2100,100,9.5,2016,"DISTRICT 3",3,"red"
"cabernet franc",2200,100,65.8,2016,"DISTRICT 3",3,"red"
"cabernet franc",2200,13600,0.9,2016,"DISTRICT 3",3,"red"
"cabernet franc",2240,100,3.1,2016,"DISTRICT 3",3,"red"
"cabernet franc",2300,100,2.8,2016,"DISTRICT 3",3,"red"
"cabernet franc",2300,24800,3.1,2016,"DISTRICT 3",3,"red"
"cabernet franc",2397,100,19.4,2016,"DISTRICT 3",3,"red"
"cabernet franc",2400,100,45.2,2016,"DISTRICT 3",3,"red"
"cabernet franc",2400,24500,3.6,2016,"DISTRICT 3",3,"red"
"cabernet franc",2500,100,24.7,2016,"DISTRICT 3",3,"red"
"cabernet franc",2500,14100,1.2,2016,"DISTRICT 3",3,"red"
"cabernet franc",2500,24500,4.5,2016,"DISTRICT 3",3,"red"
"cabernet franc",2535.75,17600,0.3,2016,"DISTRICT 3",3,"red"
"cabernet franc",2600,100,3.7,2016,"DISTRICT 3",3,"red"
"cabernet franc",2625,100,4.6,2016,"DISTRICT 3",3,"red"
"cabernet franc",2645,100,0.5,2016,"DISTRICT 3",3,"red"
"cabernet franc",2645.01,100,8.9,2016,"DISTRICT 3",3,"red"
"cabernet franc",2675,100,5,2016,"DISTRICT 3",3,"red"
"cabernet franc",2697,100,3.6,2016,"DISTRICT 3",3,"red"
"cabernet franc",2700,100,33,2016,"DISTRICT 3",3,"red"
"cabernet franc",2700,24500,27.9,2016,"DISTRICT 3",3,"red"
"cabernet franc",2700,24800,5.8,2016,"DISTRICT 3",3,"red"
"cabernet franc",2777.26,100,47.7,2016,"DISTRICT 3",3,"red"
"cabernet franc",2794.5,100,28.5,2016,"DISTRICT 3",3,"red"
"cabernet franc",2795,100,2,2016,"DISTRICT 3",3,"red"
"cabernet franc",2800,100,11.2,2016,"DISTRICT 3",3,"red"
"cabernet franc",2825,100,37.6,2016,"DISTRICT 3",3,"red"
"cabernet franc",2830.16,100,22.2,2016,"DISTRICT 3",3,"red"
"cabernet franc",2875,100,6.3,2016,"DISTRICT 3",3,"red"
"cabernet franc",2900,100,2.3,2016,"DISTRICT 3",3,"red"
"cabernet franc",2900,14100,4.2,2016,"DISTRICT 3",3,"red"
"cabernet franc",2909.51,70557,24.2,2016,"DISTRICT 3",3,"red"
"cabernet franc",3000,100,5,2016,"DISTRICT 3",3,"red"
"cabernet franc",3050.3,100,2.6,2016,"DISTRICT 3",3,"red"
"cabernet franc",3066.76,100,2,2016,"DISTRICT 3",3,"red"
"cabernet franc",3073.95,100,2.8,2016,"DISTRICT 3",3,"red"
"cabernet franc",3074,100,2.5,2016,"DISTRICT 3",3,"red"
"cabernet franc",3079.93,100,3.5,2016,"DISTRICT 3",3,"red"
"cabernet franc",3099.36,100,28.9,2016,"DISTRICT 3",3,"red"
"cabernet franc",3100,100,10.5,2016,"DISTRICT 3",3,"red"
"cabernet franc",3100,3100,2.3,2016,"DISTRICT 3",3,"red"
"cabernet franc",3142.27,19400,11.2,2016,"DISTRICT 3",3,"red"
"cabernet franc",3200,17200,4.6,2016,"DISTRICT 3",3,"red"
"cabernet franc",3200,21200,0.9,2016,"DISTRICT 3",3,"red"
"cabernet franc",3295.01,21200,6.3,2016,"DISTRICT 3",3,"red"
"cabernet franc",3400,100,1,2016,"DISTRICT 3",3,"red"
"cabernet franc",3450,100,5.1,2016,"DISTRICT 3",3,"red"
"cabernet franc",3500,100,7.3,2016,"DISTRICT 3",3,"red"
"cabernet franc",3500,24500,0.3,2016,"DISTRICT 3",3,"red"
"cabernet franc",3600,100,2.4,2016,"DISTRICT 3",3,"red"
"cabernet franc",3605.43,17800,4.5,2016,"DISTRICT 3",3,"red"
"cabernet franc",3650,100,1.2,2016,"DISTRICT 3",3,"red"
"cabernet franc",3700,100,6.3,2016,"DISTRICT 3",3,"red"
"cabernet franc",3726,100,3,2016,"DISTRICT 3",3,"red"
"cabernet franc",3750,100,7.9,2016,"DISTRICT 3",3,"red"
"cabernet franc",4000,100,8.7,2016,"DISTRICT 3",3,"red"
"cabernet franc",4000,17400,2.2,2016,"DISTRICT 3",3,"red"
"cabernet franc",4098,100,3.1,2016,"DISTRICT 3",3,"red"
"cabernet franc",4100,100,7.1,2016,"DISTRICT 3",3,"red"
"cabernet franc",4100,14400,2.3,2016,"DISTRICT 3",3,"red"
"cabernet franc",4191.61,100,5.4,2016,"DISTRICT 3",3,"red"
"cabernet franc",4192,100,16.4,2016,"DISTRICT 3",3,"red"
"cabernet franc",4192.31,100,6.6,2016,"DISTRICT 3",3,"red"
"cabernet franc",4192.31,21500,5.2,2016,"DISTRICT 3",3,"red"
"cabernet franc",4200,100,3.3,2016,"DISTRICT 3",3,"red"
"cabernet franc",4471.92,100,1.9,2016,"DISTRICT 3",3,"red"
"cabernet franc",4500,100,1.3,2016,"DISTRICT 3",3,"red"
"cabernet franc",4725,100,7.2,2016,"DISTRICT 3",3,"red"
"cabernet franc",6000,100,1.4,2016,"DISTRICT 3",3,"red"
"cabernet franc",6500,100,1.6,2016,"DISTRICT 3",3,"red"
"cabernet franc",6961.12,13600,10.6,2016,"DISTRICT 3",3,"red"
"cabernet franc",7000,13600,2.4,2016,"DISTRICT 3",3,"red"
"cabernet franc",7684,100,2.7,2016,"DISTRICT 3",3,"red"
"cabernet franc",8500,100,0.1,2016,"DISTRICT 3",3,"red"
"cabernet franc",12000,100,0.9,2016,"DISTRICT 3",3,"red"
"cabernet franc",17340,100,1.3,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",599.19,100,11.9,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",600,100,8.5,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",700,100,11.4,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",750,17400,0.7,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",800,24500,15.1,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",1000,18000,1.6,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",1300,100,29.7,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",1500,100,0.3,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",1600,100,5.9,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",1700,100,2.2,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",1800,100,12.3,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",1808,100,32.6,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",1900,100,2,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",1950,100,133,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2000,100,74.6,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2000,17600,0.9,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2000,21800,3.9,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2000,25300,1,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2003.16,100,158.6,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2066.42,100,62.7,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2100,100,62.4,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2121.73,100,19,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2151.86,100,4.7,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2200,100,170.8,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2200,2100,0.8,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2200,14500,11.4,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2200,21200,5.2,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2200,29125,2.8,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2228.54,100,79.6,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2250,100,12.9,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2270.4,100,20.7,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2273.11,100,24.7,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2300,100,2,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2300,14500,13.4,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2300,24800,7.3,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2350,100,96.7,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2350.63,100,7.1,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2362.7,100,78.1,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2376.45,100,16.4,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2400,100,503.3,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2400,11800,0.8,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2400,13600,5.2,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2435,100,20.1,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2450,100,330.4,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2465,100,3,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2465.43,100,15.1,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2475,100,17.3,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2476.8,100,83.7,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2480,100,69,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2500,100,172,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2500,14100,82.6,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2500,20800,23.8,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2500,21000,50.6,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2500,21500,6.2,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2500,24500,96.1,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2517.01,100,53.5,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2537.34,100,96.3,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2550,100,399.8,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2565,100,7.9,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2565.75,100,42.4,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2566,100,12.8,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2572,100,7.3,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2587.97,100,18.6,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2595.77,100,17.5,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2596.76,100,171.5,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2600,100,573.7,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2600,14000,6.2,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2600,24500,206.4,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2615,100,2,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2616.75,100,38.8,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2617.07,100,17.1,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2627,100,16.3,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2629.88,100,117.2,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2635.7,100,1627.9,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2635.7,17000,3.6,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2635.7,17600,0.2,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2635.7,17800,2.4,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2635.7,22900,21.4,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2636,100,5.4,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2640.14,100,30.7,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2645,100,0.7,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2647,100,120.6,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2647.23,100,1066.7,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2647.23,20800,16,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2647.23,24500,41.3,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2649,100,644.4,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2650,100,286.8,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2654.31,100,56,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2660.97,100,35.9,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2663.14,100,3.2,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2666.28,100,2,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2672.23,100,85.3,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2675,100,44.6,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2677.97,100,12,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2680,100,2,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2680.93,100,63.4,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2682.68,100,441.9,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2698.35,100,27.6,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2700,100,463.7,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2700,14500,16.5,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2700,17200,5.5,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2700,17600,19.2,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2700,19200,17.9,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2700,20800,142.1,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2700,24500,28.9,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2705,100,449.5,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2718.56,100,2.9,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2719,100,123,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2722.25,100,55.5,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2723.58,100,3.8,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2724,100,4.5,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2724.17,100,213,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2725,100,54,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2725,17400,3.3,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2725.65,20800,208.2,2016,"DISTRICT 3",3,"red"
"cabernet sauvignon",2731.82,100,34,2016,"DISTRICT 3",3,"red"
